timestamp,startTime,endTime,stepcount,heartrate,sleep,meanSpeed,distance,exerciseType,liveData/0/speed,liveData/0/start_time,liveData/1/speed,liveData/1/start_time,liveData/2/speed,liveData/2/start_time,liveData/3/speed,liveData/3/start_time,liveData/4/speed,liveData/4/start_time,liveData/5/speed,liveData/5/start_time,liveData/6/speed,liveData/6/start_time,liveData/7/speed,liveData/7/start_time
1491097742252,,,15,,,,,,,,,,,,,,,,,,,,,
1491097742279,,,15,,,,,,,,,,,,,,,,,,,,,
1491097742319,,,98,,,,,,,,,,,,,,,,,,,,,
1491098100364,,,105,,,,,,,,,,,,,,,,,,,,,
1491098100554,,,118,,,,,,,,,,,,,,,,,,,,,
1491098100784,,,119,,,,,,,,,,,,,,,,,,,,,
1491098100956,,,109,,,,,,,,,,,,,,,,,,,,,
1491098101112,,,114,,,,,,,,,,,,,,,,,,,,,
1491098101130,,,94,,,,,,,,,,,,,,,,,,,,,
1491098101284,,,111,,,,,,,,,,,,,,,,,,,,,
1491098101302,,,112,,,,,,,,,,,,,,,,,,,,,
1491098101407,,,110,,,,,,,,,,,,,,,,,,,,,
1491098101471,,,114,,,,,,,,,,,,,,,,,,,,,
1491098288816,,,113,,,,,,,,,,,,,,,,,,,,,
1491098288841,,,108,,,,,,,,,,,,,,,,,,,,,
1491098288855,,,109,,,,,,,,,,,,,,,,,,,,,
1491098288868,,,111,,,,,,,,,,,,,,,,,,,,,
1491098290362,,,108,,,,,,,,,,,,,,,,,,,,,
1491098290486,,,81,,,,,,,,,,,,,,,,,,,,,
1491098290665,,,36,,,,,,,,,,,,,,,,,,,,,
1491098308903,,,112,,,,,,,,,,,,,,,,,,,,,
1491098309096,,,106,,,,,,,,,,,,,,,,,,,,,
1491098309275,,,37,,,,,,,,,,,,,,,,,,,,,
1491098415897,,,25,,,,,,,,,,,,,,,,,,,,,
1491098416104,,,33,,,,,,,,,,,,,,,,,,,,,
1491098571743,,,37,,,,,,,,,,,,,,,,,,,,,
1491098571903,,,28,,,,,,,,,,,,,,,,,,,,,
1491098945189,,,31,,,,,,,,,,,,,,,,,,,,,
1491098946014,,,29,,,,,,,,,,,,,,,,,,,,,
1491098946438,,,33,,,,,,,,,,,,,,,,,,,,,
1491099162317,,,60,,,,,,,,,,,,,,,,,,,,,
1491099162500,,,112,,,,,,,,,,,,,,,,,,,,,
1491099162690,,,110,,,,,,,,,,,,,,,,,,,,,
1491099162892,,,84,,,,,,,,,,,,,,,,,,,,,
1491099163035,,,114,,,,,,,,,,,,,,,,,,,,,
1491099163176,,,112,,,,,,,,,,,,,,,,,,,,,
1491099163368,,,63,,,,,,,,,,,,,,,,,,,,,
1491099163642,,,112,,,,,,,,,,,,,,,,,,,,,
1491099163829,,,53,,,,,,,,,,,,,,,,,,,,,
1491099170944,,,19,,,,,,,,,,,,,,,,,,,,,
1491099172507,,,37,,,,,,,,,,,,,,,,,,,,,
1491099174947,,,107,,,,,,,,,,,,,,,,,,,,,
1491099175050,,,109,,,,,,,,,,,,,,,,,,,,,
1491099175261,,,89,,,,,,,,,,,,,,,,,,,,,
1491099175473,,,104,,,,,,,,,,,,,,,,,,,,,
1491099263445,,,112,,,,,,,,,,,,,,,,,,,,,
1491099270700,,,72,,,,,,,,,,,,,,,,,,,,,
1491099270717,,,109,,,,,,,,,,,,,,,,,,,,,
1491099270807,,,49,,,,,,,,,,,,,,,,,,,,,
1491099291284,,,20,,,,,,,,,,,,,,,,,,,,,
1491099291446,,,48,,,,,,,,,,,,,,,,,,,,,
1491099301043,,,49,,,,,,,,,,,,,,,,,,,,,
1491099421892,,,27,,,,,,,,,,,,,,,,,,,,,
1491099563173,,,24,,,,,,,,,,,,,,,,,,,,,
1491100070266,,,20,,,,,,,,,,,,,,,,,,,,,
1491100070277,,,14,,,,,,,,,,,,,,,,,,,,,
1491100071338,,,,65,,,,,,,,,,,,,,,,,,,,
1491100208081,,,16,,,,,,,,,,,,,,,,,,,,,
1491100965093,,,32,,,,,,,,,,,,,,,,,,,,,
1491100965107,,,12,,,,,,,,,,,,,,,,,,,,,
1491100965881,,,,58,,,,,,,,,,,,,,,,,,,,
1491102900991,,,,72,,,,,,,,,,,,,,,,,,,,
1491102901048,,,,54,,,,,,,,,,,,,,,,,,,,
1491104100945,,,,71,,,,,,,,,,,,,,,,,,,,
1491104512022,,,,66,,,,,,,,,,,,,,,,,,,,
1491105078087,,,,67,,,,,,,,,,,,,,,,,,,,
1491105735542,,,18,,,,,,,,,,,,,,,,,,,,,
1491105735614,,,18,,,,,,,,,,,,,,,,,,,,,
1491106146610,,,37,,,,,,,,,,,,,,,,,,,,,
1491106334783,,,,83,,,,,,,,,,,,,,,,,,,,
1491106695119,,,21,,,,,,,,,,,,,,,,,,,,,
1491106865061,,,,61,,,,,,,,,,,,,,,,,,,,
1491107354086,,,33,,,,,,,,,,,,,,,,,,,,,
1491107482039,,,30,,,,,,,,,,,,,,,,,,,,,
1491107482336,,,,78,,,,,,,,,,,,,,,,,,,,
1491107701945,,,49,,,,,,,,,,,,,,,,,,,,,
1491108165191,,,,60,,,,,,,,,,,,,,,,,,,,
1491108733473,,,,67,,,,,,,,,,,,,,,,,,,,
1491110879320,,,,65,,,,,,,,,,,,,,,,,,,,
1491111302075,,,,62,,,,,,,,,,,,,,,,,,,,
1491111855045,,,21,,,,,,,,,,,,,,,,,,,,,
1491111855245,,,23,,,,,,,,,,,,,,,,,,,,,
1491113600432,,,,58,,,,,,,,,,,,,,,,,,,,
1491113850598,,,13,,,,,,,,,,,,,,,,,,,,,
1491114901971,,,18,,,,,,,,,,,,,,,,,,,,,
1491114902279,,,,61,,,,,,,,,,,,,,,,,,,,
1491116101883,,,,64,,,,,,,,,,,,,,,,,,,,
1491116102833,,,,57,,,,,,,,,,,,,,,,,,,,
1491116241838,,,,61,,,,,,,,,,,,,,,,,,,,
1491116633293,,,,65,,,,,,,,,,,,,,,,,,,,
1491117588923,,,,56,,,,,,,,,,,,,,,,,,,,
1491118501798,,,,59,,,,,,,,,,,,,,,,,,,,
1491118501947,,,,56,,,,,,,,,,,,,,,,,,,,
1491119347975,,,,65,,,,,,,,,,,,,,,,,,,,
1491119701243,,,,56,,,,,,,,,,,,,,,,,,,,
1491120900260,,,,59,,,,,,,,,,,,,,,,,,,,
1491120900327,,,,57,,,,,,,,,,,,,,,,,,,,
1491122099994,,,,58,,,,,,,,,,,,,,,,,,,,
1491122100028,,,,58,,,,,,,,,,,,,,,,,,,,
1491122650155,,,,56,,,,,,,,,,,,,,,,,,,,
1491123300314,,,,54,,,,,,,,,,,,,,,,,,,,
1491125701985,,,,56,,,,,,,,,,,,,,,,,,,,
1491125702047,,,,61,,,,,,,,,,,,,,,,,,,,
1491126816243,,,,64,,,,,,,,,,,,,,,,,,,,
1491126816664,,,,57,,,,,,,,,,,,,,,,,,,,
1491126901919,,,,59,,,,,,,,,,,,,,,,,,,,
1491126901975,,,,56,,,,,,,,,,,,,,,,,,,,
1491128102364,,,,54,,,,,,,,,,,,,,,,,,,,
1491128102453,,,,58,,,,,,,,,,,,,,,,,,,,
1491130501901,,,,57,,,,,,,,,,,,,,,,,,,,
1491130502027,,,,57,,,,,,,,,,,,,,,,,,,,
1491130648757,,,,57,,,,,,,,,,,,,,,,,,,,
1491130648982,,,,55,,,,,,,,,,,,,,,,,,,,
1491131701156,,,,54,,,,,,,,,,,,,,,,,,,,
1491132900947,,,,64,,,,,,,,,,,,,,,,,,,,
1491132900974,,,,51,,,,,,,,,,,,,,,,,,,,
1491134101118,,,,61,,,,,,,,,,,,,,,,,,,,
1491134101239,,,,57,,,,,,,,,,,,,,,,,,,,
1491135832157,,,,56,,,,,,,,,,,,,,,,,,,,
1491135832623,,,,60,,,,,,,,,,,,,,,,,,,,
1491136324325,,,,53,,,,,,,,,,,,,,,,,,,,
1491137701918,,,,64,,,,,,,,,,,,,,,,,,,,
1491137701979,,,,60,,,,,,,,,,,,,,,,,,,,
1491138000000,1491138000000,1491115140000,,,1,,,,,,,,,,,,,,,,,,,
1491138800147,,,19,,,,,,,,,,,,,,,,,,,,,
1491139006818,,,64,,,,,,,,,,,,,,,,,,,,,
1491139099812,,,21,,,,,,,,,,,,,,,,,,,,,
1491139451739,,,14,,,,,,,,,,,,,,,,,,,,,
1491139834476,,,14,,,,,,,,,,,,,,,,,,,,,
1491139887329,,,30,,,,,,,,,,,,,,,,,,,,,
1491139992336,,,15,,,,,,,,,,,,,,,,,,,,,
1491139992405,,,32,,,,,,,,,,,,,,,,,,,,,
1491139995399,,,46,,,,,,,,,,,,,,,,,,,,,
1491139995672,,,107,,,,,,,,,,,,,,,,,,,,,
1491140044863,,,122,,,,,,,,,,,,,,,,,,,,,
1491140098322,,,85,,,,,,,,,,,,,,,,,,,,,
1491140098337,,,100,,,,,,,,,,,,,,,,,,,,,
1491140100436,,,139,,,,,,,,,,,,,,,,,,,,,
1491140100675,,,145,,,,,,,,,,,,,,,,,,,,,
1491140109721,1491140109721,1491141429712,,,,3.9514294,5204.467,1002,0,1491140113848,0,1491140113848,0,1491140113848,0,1491140117847,0,1491140143298,0,1491140164691,3.034,1491140169980,0,1491140169980
1491140160758,,,160,,,,,,,,,,,,,,,,,,,,,
1491140222202,,,153,,,,,,,,,,,,,,,,,,,,,
1491140280334,,,166,,,,,,,,,,,,,,,,,,,,,
1491140344039,,,161,,,,,,,,,,,,,,,,,,,,,
1491140400603,,,170,,,,,,,,,,,,,,,,,,,,,
1491140497911,,,156,,,,,,,,,,,,,,,,,,,,,
1491140498181,,,159,,,,,,,,,,,,,,,,,,,,,
1491140498358,,,163,,,,,,,,,,,,,,,,,,,,,
1491140498619,,,165,,,,,,,,,,,,,,,,,,,,,
1491140498806,,,167,,,,,,,,,,,,,,,,,,,,,
1491140499188,,,155,,,,,,,,,,,,,,,,,,,,,
1491140586332,,,153,,,,,,,,,,,,,,,,,,,,,
1491140586353,,,159,,,,,,,,,,,,,,,,,,,,,
1491140586367,,,170,,,,,,,,,,,,,,,,,,,,,
1491140656182,,,170,,,,,,,,,,,,,,,,,,,,,
1491140706905,,,160,,,,,,,,,,,,,,,,,,,,,
1491140804111,,,159,,,,,,,,,,,,,,,,,,,,,
1491140820338,,,166,,,,,,,,,,,,,,,,,,,,,
1491140933279,,,160,,,,,,,,,,,,,,,,,,,,,
1491140940428,,,170,,,,,,,,,,,,,,,,,,,,,
1491141008286,,,156,,,,,,,,,,,,,,,,,,,,,
1491141060233,,,147,,,,,,,,,,,,,,,,,,,,,
1491141126074,,,167,,,,,,,,,,,,,,,,,,,,,
1491141211271,,,161,,,,,,,,,,,,,,,,,,,,,
1491141242077,,,150,,,,,,,,,,,,,,,,,,,,,
1491141300305,,,157,,,,,,,,,,,,,,,,,,,,,
1491141300465,,,169,,,,,,,,,,,,,,,,,,,,,
1491141300664,,,170,,,,,,,,,,,,,,,,,,,,,
1491141300835,,,160,,,,,,,,,,,,,,,,,,,,,
1491141301010,,,163,,,,,,,,,,,,,,,,,,,,,
1491141301214,,,162,,,,,,,,,,,,,,,,,,,,,
1491141301417,,,164,,,,,,,,,,,,,,,,,,,,,
1491141301713,,,166,,,,,,,,,,,,,,,,,,,,,
1491141301879,,,161,,,,,,,,,,,,,,,,,,,,,
1491141302055,,,157,,,,,,,,,,,,,,,,,,,,,
1491141302279,,,167,,,,,,,,,,,,,,,,,,,,,
1491141302478,,,164,,,,,,,,,,,,,,,,,,,,,
1491141302706,,,156,,,,,,,,,,,,,,,,,,,,,
1491141302912,,,160,,,,,,,,,,,,,,,,,,,,,
1491141316674,,,154,,,,,,,,,,,,,,,,,,,,,
1491141361610,,,169,,,,,,,,,,,,,,,,,,,,,
1491141365725,,,171,,,,,,,,,,,,,,,,,,,,,
1491141423071,,,121,,,,,,,,,,,,,,,,,,,,,
1491141487252,,,11,,,,,,,,,,,,,,,,,,,,,
1491141574069,,,90,,,,,,,,,,,,,,,,,,,,,
1491141604015,,,42,,,,,,,,,,,,,,,,,,,,,
1491141636492,,,129,,,,,,,,,,,,,,,,,,,,,
1491141636664,,,34,,,,,,,,,,,,,,,,,,,,,
1491141636847,,,120,,,,,,,,,,,,,,,,,,,,,
1491141637073,,,89,,,,,,,,,,,,,,,,,,,,,
1491141660962,,,76,,,,,,,,,,,,,,,,,,,,,
1491141739113,,,19,,,,,,,,,,,,,,,,,,,,,
1491146657690,,,10,,,,,,,,,,,,,,,,,,,,,
1491147179049,,,27,,,,,,,,,,,,,,,,,,,,,
1491147179413,,,37,,,,,,,,,,,,,,,,,,,,,
1491147180025,,,131,,,,,,,,,,,,,,,,,,,,,
1491147192692,,,89,,,,,,,,,,,,,,,,,,,,,
1491147240330,,,34,,,,,,,,,,,,,,,,,,,,,
1491147240343,,,112,,,,,,,,,,,,,,,,,,,,,
1491147240361,,,81,,,,,,,,,,,,,,,,,,,,,
1491147300423,,,113,,,,,,,,,,,,,,,,,,,,,
1491147300592,,,72,,,,,,,,,,,,,,,,,,,,,
1491147301871,,,110,,,,,,,,,,,,,,,,,,,,,
1491147396803,1491147396803,1491148790608,,,,1.4204358,1896.867,1001,1.4306762,1491147360000,1.4722222,1491147420000,1.4166666,1491147480000,1.4166666,1491147540000,1.4444444,1491147600000,1.3611112,1491147660000,1.4166666,1491147720000,1.4166666,1491147780000
1491147405767,,,67,,,,,,,,,,,,,,,,,,,,,
1491147405787,,,66,,,,,,,,,,,,,,,,,,,,,
1491147863404,,,116,,,,,,,,,,,,,,,,,,,,,
1491147863420,,,113,,,,,,,,,,,,,,,,,,,,,
1491147863585,,,113,,,,,,,,,,,,,,,,,,,,,
1491147863597,,,114,,,,,,,,,,,,,,,,,,,,,
1491147863608,,,88,,,,,,,,,,,,,,,,,,,,,
1491147863635,,,112,,,,,,,,,,,,,,,,,,,,,
1491147863651,,,113,,,,,,,,,,,,,,,,,,,,,
1491147863665,,,108,,,,,,,,,,,,,,,,,,,,,
1491147998956,,,107,,,,,,,,,,,,,,,,,,,,,
1491147998985,,,83,,,,,,,,,,,,,,,,,,,,,
1491148000392,,,19,,,,,,,,,,,,,,,,,,,,,
1491148000805,,,115,,,,,,,,,,,,,,,,,,,,,
1491148000984,,,115,,,,,,,,,,,,,,,,,,,,,
1491148001194,,,114,,,,,,,,,,,,,,,,,,,,,
1491148001462,,,113,,,,,,,,,,,,,,,,,,,,,
1491148001724,,,91,,,,,,,,,,,,,,,,,,,,,
1491148001984,,,114,,,,,,,,,,,,,,,,,,,,,
1491148002210,,,116,,,,,,,,,,,,,,,,,,,,,
1491148002380,,,114,,,,,,,,,,,,,,,,,,,,,
1491148002547,,,120,,,,,,,,,,,,,,,,,,,,,
1491148002702,,,81,,,,,,,,,,,,,,,,,,,,,
1491148022051,,,116,,,,,,,,,,,,,,,,,,,,,
1491148026742,,,108,,,,,,,,,,,,,,,,,,,,,
1491148086871,,,113,,,,,,,,,,,,,,,,,,,,,
1491148146166,,,106,,,,,,,,,,,,,,,,,,,,,
1491148146190,,,112,,,,,,,,,,,,,,,,,,,,,
1491148304185,,,115,,,,,,,,,,,,,,,,,,,,,
1491148304360,,,115,,,,,,,,,,,,,,,,,,,,,
1491148304578,,,75,,,,,,,,,,,,,,,,,,,,,
1491148500180,,,105,,,,,,,,,,,,,,,,,,,,,
1491148500507,,,123,,,,,,,,,,,,,,,,,,,,,
1491148500672,,,119,,,,,,,,,,,,,,,,,,,,,
1491148500831,,,119,,,,,,,,,,,,,,,,,,,,,
1491148501903,,,112,,,,,,,,,,,,,,,,,,,,,
1491148501935,,,96,,,,,,,,,,,,,,,,,,,,,
1491148501952,,,114,,,,,,,,,,,,,,,,,,,,,
1491148501964,,,121,,,,,,,,,,,,,,,,,,,,,
1491148501977,,,119,,,,,,,,,,,,,,,,,,,,,
1491148570750,,,118,,,,,,,,,,,,,,,,,,,,,
1491148574004,,,117,,,,,,,,,,,,,,,,,,,,,
1491148574140,,,116,,,,,,,,,,,,,,,,,,,,,
1491148733344,,,112,,,,,,,,,,,,,,,,,,,,,
1491148733367,,,95,,,,,,,,,,,,,,,,,,,,,
1491148794184,,,22,,,,,,,,,,,,,,,,,,,,,
1491148936966,,,112,,,,,,,,,,,,,,,,,,,,,
1491148937130,,,105,,,,,,,,,,,,,,,,,,,,,
1491148937371,,,64,,,,,,,,,,,,,,,,,,,,,
1491148937527,,,52,,,,,,,,,,,,,,,,,,,,,
1491148937808,,,65,,,,,,,,,,,,,,,,,,,,,
1491148938037,,,13,,,,,,,,,,,,,,,,,,,,,
1491148949090,,,18,,,,,,,,,,,,,,,,,,,,,
1491148949133,,,71,,,,,,,,,,,,,,,,,,,,,
1491148949193,,,21,,,,,,,,,,,,,,,,,,,,,
1491149209972,,,7,,,,,,,,,,,,,,,,,,,,,
1491149379555,,,7,,,,,,,,,,,,,,,,,,,,,
1491149702077,,,,95,,,,,,,,,,,,,,,,,,,,
1491154442817,,,53,,,,,,,,,,,,,,,,,,,,,
1491154521144,,,17,,,,,,,,,,,,,,,,,,,,,
1491154620746,,,22,,,,,,,,,,,,,,,,,,,,,
1491154664056,,,51,,,,,,,,,,,,,,,,,,,,,
1491154670519,1491154670519,1491155388212,,,,1.6639585,1119.827,1001,1.5555556,1491154620000,1.6388888,1491154680000,1.7076206,1491154740000,1.6944444,1491154800000,1.7487193,1491154860000,1.6666666,1491154920000,1.6388888,1491154980000,1.643904,1491155040000
1491154680781,,,127,,,,,,,,,,,,,,,,,,,,,
1491154744733,,,99,,,,,,,,,,,,,,,,,,,,,
1491154765752,,,56,,,,,,,,,,,,,,,,,,,,,
1491154765771,,,125,,,,,,,,,,,,,,,,,,,,,
1491154765788,,,92,,,,,,,,,,,,,,,,,,,,,
1491154804024,,,130,,,,,,,,,,,,,,,,,,,,,
1491154864174,,,104,,,,,,,,,,,,,,,,,,,,,
1491154864186,,,131,,,,,,,,,,,,,,,,,,,,,
1491154931471,,,132,,,,,,,,,,,,,,,,,,,,,
1491154931661,,,128,,,,,,,,,,,,,,,,,,,,,
1491154980591,,,119,,,,,,,,,,,,,,,,,,,,,
1491155052135,,,126,,,,,,,,,,,,,,,,,,,,,
1491155052147,,,121,,,,,,,,,,,,,,,,,,,,,
1491155052159,,,98,,,,,,,,,,,,,,,,,,,,,
1491155272012,,,123,,,,,,,,,,,,,,,,,,,,,
1491155272057,,,128,,,,,,,,,,,,,,,,,,,,,
1491155272073,,,120,,,,,,,,,,,,,,,,,,,,,
1491155358427,,,105,,,,,,,,,,,,,,,,,,,,,
1491155358610,,,131,,,,,,,,,,,,,,,,,,,,,
1491155358827,,,128,,,,,,,,,,,,,,,,,,,,,
1491155359024,,,129,,,,,,,,,,,,,,,,,,,,,
1491155359341,,,129,,,,,,,,,,,,,,,,,,,,,
1491155360343,,,66,,,,,,,,,,,,,,,,,,,,,
1491155450009,,,126,,,,,,,,,,,,,,,,,,,,,
1491155450024,,,67,,,,,,,,,,,,,,,,,,,,,
1491155452580,,,27,,,,,,,,,,,,,,,,,,,,,
1491155461032,,,108,,,,,,,,,,,,,,,,,,,,,
1491155462544,1491155462544,1491157000240,,,,1.389869,1893.842,1001,1.6536564,1491155460000,1.6111112,1491155520000,1.6666666,1491155580000,1.6666666,1491155640000,1.4444444,1491155700000,1.5833334,1491155760000,1.6388888,1491155820000,1.6111112,1491155880000
1491155475472,,,16,,,,,,,,,,,,,,,,,,,,,
1491155475502,,,97,,,,,,,,,,,,,,,,,,,,,
1491155626211,,,100,,,,,,,,,,,,,,,,,,,,,
1491155626466,,,128,,,,,,,,,,,,,,,,,,,,,
1491155640385,,,122,,,,,,,,,,,,,,,,,,,,,
1491155700862,,,125,,,,,,,,,,,,,,,,,,,,,
1491155701908,,,95,,,,,,,,,,,,,,,,,,,,,
1491155701923,,,124,,,,,,,,,,,,,,,,,,,,,
1491155701972,,,119,,,,,,,,,,,,,,,,,,,,,
1491155760580,,,123,,,,,,,,,,,,,,,,,,,,,
1491155824490,,,114,,,,,,,,,,,,,,,,,,,,,
1491155936357,,,124,,,,,,,,,,,,,,,,,,,,,
1491156034347,,,121,,,,,,,,,,,,,,,,,,,,,
1491156034595,,,119,,,,,,,,,,,,,,,,,,,,,
1491156063988,,,111,,,,,,,,,,,,,,,,,,,,,
1491156064001,,,123,,,,,,,,,,,,,,,,,,,,,
1491156064012,,,120,,,,,,,,,,,,,,,,,,,,,
1491156064024,,,121,,,,,,,,,,,,,,,,,,,,,
1491156064037,,,113,,,,,,,,,,,,,,,,,,,,,
1491156064105,,,117,,,,,,,,,,,,,,,,,,,,,
1491156064127,,,114,,,,,,,,,,,,,,,,,,,,,
1491156067450,,,119,,,,,,,,,,,,,,,,,,,,,
1491156120351,,,108,,,,,,,,,,,,,,,,,,,,,
1491156132410,,,88,,,,,,,,,,,,,,,,,,,,,
1491156276687,,,116,,,,,,,,,,,,,,,,,,,,,
1491156276911,,,23,,,,,,,,,,,,,,,,,,,,,
1491156435115,,,100,,,,,,,,,,,,,,,,,,,,,
1491156435274,,,56,,,,,,,,,,,,,,,,,,,,,
1491156435288,,,93,,,,,,,,,,,,,,,,,,,,,
1491156435303,,,107,,,,,,,,,,,,,,,,,,,,,
1491156435334,,,81,,,,,,,,,,,,,,,,,,,,,
1491156758138,,,81,,,,,,,,,,,,,,,,,,,,,
1491156758195,,,86,,,,,,,,,,,,,,,,,,,,,
1491156758278,,,96,,,,,,,,,,,,,,,,,,,,,
1491156758293,,,102,,,,,,,,,,,,,,,,,,,,,
1491156758333,,,65,,,,,,,,,,,,,,,,,,,,,
1491156772429,,,127,,,,,,,,,,,,,,,,,,,,,
1491156772734,,,125,,,,,,,,,,,,,,,,,,,,,
1491156772952,,,117,,,,,,,,,,,,,,,,,,,,,
1491156773125,,,103,,,,,,,,,,,,,,,,,,,,,
1491156773313,,,107,,,,,,,,,,,,,,,,,,,,,
1491156773506,,,111,,,,,,,,,,,,,,,,,,,,,
1491156773747,,,108,,,,,,,,,,,,,,,,,,,,,
1491156774032,,,80,,,,,,,,,,,,,,,,,,,,,
1491156782192,,,118,,,,,,,,,,,,,,,,,,,,,
1491156847078,,,113,,,,,,,,,,,,,,,,,,,,,
1491156847149,,,107,,,,,,,,,,,,,,,,,,,,,
1491156900386,,,116,,,,,,,,,,,,,,,,,,,,,
1491156900580,,,116,,,,,,,,,,,,,,,,,,,,,
1491157006045,,,112,,,,,,,,,,,,,,,,,,,,,
1491157006120,,,66,,,,,,,,,,,,,,,,,,,,,
1491157009046,,,60,,,,,,,,,,,,,,,,,,,,,
1491157237012,,,,85,,,,,,,,,,,,,,,,,,,,
1491158387312,,,6,,,,,,,,,,,,,,,,,,,,,
1491158729073,,,26,,,,,,,,,,,,,,,,,,,,,
1491158729084,,,104,,,,,,,,,,,,,,,,,,,,,
1491158729096,,,104,,,,,,,,,,,,,,,,,,,,,
1491158729115,,,108,,,,,,,,,,,,,,,,,,,,,
1491158729134,,,54,,,,,,,,,,,,,,,,,,,,,
1491158744332,,,14,,,,,,,,,,,,,,,,,,,,,
1491158744598,,,108,,,,,,,,,,,,,,,,,,,,,
1491158744829,,,108,,,,,,,,,,,,,,,,,,,,,
1491158745098,,,107,,,,,,,,,,,,,,,,,,,,,
1491158745279,,,54,,,,,,,,,,,,,,,,,,,,,
1491158809271,,,74,,,,,,,,,,,,,,,,,,,,,
1491158872549,,,110,,,,,,,,,,,,,,,,,,,,,
1491158880495,,,57,,,,,,,,,,,,,,,,,,,,,
1491158920344,1491158920344,1491160064767,,,,1.3677589,1557.872,1001,1.1944444,1491158880000,1.25,1491158940000,1.3888888,1491159000000,1.3888888,1491159060000,1.3888888,1491159120000,1.4166666,1491159180000,1.4166666,1491159240000,1.3611112,1491159300000
1491158944666,,,112,,,,,,,,,,,,,,,,,,,,,
1491159223156,,,108,,,,,,,,,,,,,,,,,,,,,
1491159223413,,,108,,,,,,,,,,,,,,,,,,,,,
1491159223639,,,109,,,,,,,,,,,,,,,,,,,,,
1491159223868,,,111,,,,,,,,,,,,,,,,,,,,,
1491159293009,,,110,,,,,,,,,,,,,,,,,,,,,
1491159300314,,,116,,,,,,,,,,,,,,,,,,,,,
1491159301964,,,88,,,,,,,,,,,,,,,,,,,,,
1491159301981,,,84,,,,,,,,,,,,,,,,,,,,,
1491159302000,,,48,,,,,,,,,,,,,,,,,,,,,
1491159302016,,,101,,,,,,,,,,,,,,,,,,,,,
1491159302047,,,107,,,,,,,,,,,,,,,,,,,,,
1491159302068,,,109,,,,,,,,,,,,,,,,,,,,,
1491159302089,,,109,,,,,,,,,,,,,,,,,,,,,
1491159302134,,,110,,,,,,,,,,,,,,,,,,,,,
1491159302162,,,111,,,,,,,,,,,,,,,,,,,,,
1491159521967,,,101,,,,,,,,,,,,,,,,,,,,,
1491159521983,,,107,,,,,,,,,,,,,,,,,,,,,
1491159521993,,,108,,,,,,,,,,,,,,,,,,,,,
1491159522004,,,105,,,,,,,,,,,,,,,,,,,,,
1491159532545,,,121,,,,,,,,,,,,,,,,,,,,,
1491159532726,,,109,,,,,,,,,,,,,,,,,,,,,
1491159532901,,,114,,,,,,,,,,,,,,,,,,,,,
1491159540612,,,118,,,,,,,,,,,,,,,,,,,,,
1491159869002,,,112,,,,,,,,,,,,,,,,,,,,,
1491159869161,,,111,,,,,,,,,,,,,,,,,,,,,
1491159869337,,,114,,,,,,,,,,,,,,,,,,,,,
1491159869514,,,114,,,,,,,,,,,,,,,,,,,,,
1491159869768,,,116,,,,,,,,,,,,,,,,,,,,,
1491159904317,,,113,,,,,,,,,,,,,,,,,,,,,
1491159960576,,,110,,,,,,,,,,,,,,,,,,,,,
1491160085602,,,68,,,,,,,,,,,,,,,,,,,,,
1491160126037,,,113,,,,,,,,,,,,,,,,,,,,,
1491160126051,,,112,,,,,,,,,,,,,,,,,,,,,
1491160126063,,,106,,,,,,,,,,,,,,,,,,,,,
1491160126076,,,114,,,,,,,,,,,,,,,,,,,,,
1491160126089,,,110,,,,,,,,,,,,,,,,,,,,,
1491160126102,,,111,,,,,,,,,,,,,,,,,,,,,
1491160126114,,,108,,,,,,,,,,,,,,,,,,,,,
1491160126127,,,111,,,,,,,,,,,,,,,,,,,,,
1491160126139,,,69,,,,,,,,,,,,,,,,,,,,,
1491160502178,,,,67,,,,,,,,,,,,,,,,,,,,
1491160876110,,,,74,,,,,,,,,,,,,,,,,,,,
1491161094210,,,18,,,,,,,,,,,,,,,,,,,,,
1491161701962,,,,67,,,,,,,,,,,,,,,,,,,,
1491161772180,1491161772180,1491162923331,,,,1.2992768,1383.473,1001,1.25,1491161760000,1.4166666,1491161820000,1.3888888,1491161880000,1.4166666,1491161940000,1.3888888,1491162000000,1.2222222,1491162060000,1.1666666,1491162120000,1.25,1491162180000
1491161773781,,,90,,,,,,,,,,,,,,,,,,,,,
1491161900652,,,107,,,,,,,,,,,,,,,,,,,,,
1491161900829,,,114,,,,,,,,,,,,,,,,,,,,,
1491161940598,,,114,,,,,,,,,,,,,,,,,,,,,
1491162000572,,,112,,,,,,,,,,,,,,,,,,,,,
1491162060730,,,105,,,,,,,,,,,,,,,,,,,,,
1491162120380,,,110,,,,,,,,,,,,,,,,,,,,,
1491162180715,,,108,,,,,,,,,,,,,,,,,,,,,
1491162243596,,,108,,,,,,,,,,,,,,,,,,,,,
1491162300728,,,105,,,,,,,,,,,,,,,,,,,,,
1491162360566,,,111,,,,,,,,,,,,,,,,,,,,,
1491162373820,,,109,,,,,,,,,,,,,,,,,,,,,
1491162373835,,,110,,,,,,,,,,,,,,,,,,,,,
1491162373846,,,110,,,,,,,,,,,,,,,,,,,,,
1491162373858,,,113,,,,,,,,,,,,,,,,,,,,,
1491162373869,,,110,,,,,,,,,,,,,,,,,,,,,
1491162373880,,,106,,,,,,,,,,,,,,,,,,,,,
